"","Plot","Block","Treatment","Quad","total","CoverID","Hits","PctCover","FG","FG2"
"2920","B","5","L","2",134,"GAPI",1,0.746268656716418,"Annual_Forb","Plant"
"2921","B","5","L","2",134,"GIIN",0,0,"Annual_Forb","Plant"
"2922","B","5","L","2",134,"GUSA",0,0,"Shrub","Plant"
"2923","B","5","L","2",134,"HECO",0,0,"Perennial_Grass","Plant"
"2924","B","5","L","2",134,"IPPO",0,0,"Annual_Forb","Plant"
"2925","B","5","L","2",134,"KRLA",0,0,"Shrub","Plant"
"2926","B","5","L","2",134,"LEMO",3,2.23880597014925,"Annual_Forb","Plant"
"2927","B","5","L","2",134,"LEOC",0,0,"Annual_Forb","Plant"
"2928","B","5","L","2",134,"LYGR",0,0,"Annual_Forb","Plant"
"2929","B","5","L","2",134,"Lichen",6,4.47761194029851,"Lichen","Biocrust"
"2930","B","5","L","2",134,"Light",80,59.7014925373134,"LtCy","Biocrust"
"2931","B","5","L","2",134,"Litter",3,2.23880597014925,"Litter","Abiotic_Cover"
"2932","B","5","L","2",134,"MAAF",1,0.746268656716418,"Annual_Forb","Plant"
"2933","B","5","L","2",134,"Moss",3,2.23880597014925,"Moss","Biocrust"
"2934","B","5","L","2",134,"OECA",3,2.23880597014925,"Annual_Forb","Plant"
"2935","B","5","L","2",134,"OPUNT",0,0,"Cactus","Plant"
"2936","B","5","L","2",134,"PHCR",0,0,"Annual_Forb","Plant"
"2937","B","5","L","2",134,"PLPA",0,0,"Annual_Forb","Plant"
"2938","B","5","L","2",134,"SCWH",0,0,"Cactus","Plant"
"2939","B","5","L","2",134,"SPORO",0,0,"Perennial_Grass","Plant"
"2940","B","5","L","2",134,"TILA",0,0,"Annual_Forb","Plant"
"2941","B","5","L","2",134,"UNK1",0,0,"Annual_Forb","Plant"
"2942","B","5","L","2",134,"ATCO",0,0,"Shrub","Plant"
"2943","B","5","L","2",134,"HIJA",0,0,"Perennial_Grass","Plant"
"2944","B","5","L","2",134,"PlantBase",5,3.73134328358209,"Plant_Base","Plant"
"2945","B","5","L","2",134,"ACHY",0,0,"Perennial_Grass","Plant"
"2946","B","5","L","2",134,"Chamber",0,0,"Chamber","Abiotic_Cover"
"2947","B","5","L","2",134,"Rock",1,0.746268656716418,"Rock","Abiotic_Cover"
"2948","B","5","L","2",134,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"2949","B","5","L","3",230,"ANBR",0,0,"Annual_Forb","Plant"
"2950","B","5","L","3",230,"ASAM",0,0,"Annual_Forb","Plant"
"2951","B","5","L","3",230,"Bromus",84,36.5217391304348,"Annual_Grass","Plant"
"2952","B","5","L","3",230,"CHER",0,0,"Annual_Forb","Plant"
"2953","B","5","L","3",230,"CRYPT",0,0,"Annual_Forb","Plant"
"2954","B","5","L","3",230,"CYAC",0,0,"Annual_Forb","Plant"
"2955","B","5","L","3",230,"DEAN",0,0,"Annual_Forb","Plant"
"2956","B","5","L","3",230,"DEPI",0,0,"Annual_Forb","Plant"
"2957","B","5","L","3",230,"Dark",6,2.60869565217391,"DkCy","Biocrust"
"2958","B","5","L","3",230,"ENFR",0,0,"Annual_Forb","Plant"
"2959","B","5","L","3",230,"EPHED",0,0,"Shrub","Plant"
"2960","B","5","L","3",230,"EPTO",0,0,"Shrub","Plant"
"2961","B","5","L","3",230,"EPVI",0,0,"Shrub","Plant"
"2962","B","5","L","3",230,"ERIN",0,0,"Annual_Forb","Plant"
"2963","B","5","L","3",230,"FEOC",0,0,"Annual_Grass","Plant"
"2964","B","5","L","3",230,"GAPI",1,0.434782608695652,"Annual_Forb","Plant"
"2965","B","5","L","3",230,"GIIN",0,0,"Annual_Forb","Plant"
"2966","B","5","L","3",230,"GUSA",0,0,"Shrub","Plant"
"2967","B","5","L","3",230,"HECO",0,0,"Perennial_Grass","Plant"
"2968","B","5","L","3",230,"IPPO",0,0,"Annual_Forb","Plant"
"2969","B","5","L","3",230,"KRLA",0,0,"Shrub","Plant"
"2970","B","5","L","3",230,"LEMO",1,0.434782608695652,"Annual_Forb","Plant"
"2971","B","5","L","3",230,"LEOC",0,0,"Annual_Forb","Plant"
"2972","B","5","L","3",230,"LYGR",0,0,"Annual_Forb","Plant"
"2973","B","5","L","3",230,"Lichen",6,2.60869565217391,"Lichen","Biocrust"
"2974","B","5","L","3",230,"Light",43,18.695652173913,"LtCy","Biocrust"
"2975","B","5","L","3",230,"Litter",42,18.2608695652174,"Litter","Abiotic_Cover"
"2976","B","5","L","3",230,"MAAF",0,0,"Annual_Forb","Plant"
"2977","B","5","L","3",230,"Moss",25,10.8695652173913,"Moss","Biocrust"
"2978","B","5","L","3",230,"OECA",0,0,"Annual_Forb","Plant"
"2979","B","5","L","3",230,"OPUNT",0,0,"Cactus","Plant"
"2980","B","5","L","3",230,"PHCR",0,0,"Annual_Forb","Plant"
"2981","B","5","L","3",230,"PLPA",0,0,"Annual_Forb","Plant"
"2982","B","5","L","3",230,"SCWH",0,0,"Cactus","Plant"
"2983","B","5","L","3",230,"SPORO",0,0,"Perennial_Grass","Plant"
"2984","B","5","L","3",230,"TILA",0,0,"Annual_Forb","Plant"
"2985","B","5","L","3",230,"UNK1",0,0,"Annual_Forb","Plant"
"2986","B","5","L","3",230,"ATCO",0,0,"Shrub","Plant"
"2987","B","5","L","3",230,"HIJA",3,1.30434782608696,"Perennial_Grass","Plant"
"2988","B","5","L","3",230,"PlantBase",2,0.869565217391304,"Plant_Base","Plant"
"2989","B","5","L","3",230,"ACHY",7,3.04347826086957,"Perennial_Grass","Plant"
"2990","B","5","L","3",230,"Chamber",9,3.91304347826087,"Chamber","Abiotic_Cover"
"2991","B","5","L","3",230,"Rock",1,0.434782608695652,"Rock","Abiotic_Cover"
"2992","B","5","L","3",230,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"2993","B","5","L","4",227,"ANBR",0,0,"Annual_Forb","Plant"
"2994","B","5","L","4",227,"ASAM",0,0,"Annual_Forb","Plant"
"2995","B","5","L","4",227,"Bromus",69,30.3964757709251,"Annual_Grass","Plant"
"2996","B","5","L","4",227,"CHER",0,0,"Annual_Forb","Plant"
"2997","B","5","L","4",227,"CRYPT",0,0,"Annual_Forb","Plant"
"2998","B","5","L","4",227,"CYAC",0,0,"Annual_Forb","Plant"
"2999","B","5","L","4",227,"DEAN",0,0,"Annual_Forb","Plant"
"3000","B","5","L","4",227,"DEPI",1,0.440528634361234,"Annual_Forb","Plant"
"3001","B","5","L","4",227,"Dark",3,1.3215859030837,"DkCy","Biocrust"
"3002","B","5","L","4",227,"ENFR",0,0,"Annual_Forb","Plant"
"3003","B","5","L","4",227,"EPHED",0,0,"Shrub","Plant"
"3004","B","5","L","4",227,"EPTO",0,0,"Shrub","Plant"
"3005","B","5","L","4",227,"EPVI",0,0,"Shrub","Plant"
"3006","B","5","L","4",227,"ERIN",0,0,"Annual_Forb","Plant"
"3007","B","5","L","4",227,"FEOC",1,0.440528634361234,"Annual_Grass","Plant"
"3008","B","5","L","4",227,"GAPI",14,6.16740088105727,"Annual_Forb","Plant"
"3009","B","5","L","4",227,"GIIN",1,0.440528634361234,"Annual_Forb","Plant"
"3010","B","5","L","4",227,"GUSA",0,0,"Shrub","Plant"
"3011","B","5","L","4",227,"HECO",0,0,"Perennial_Grass","Plant"
"3012","B","5","L","4",227,"IPPO",0,0,"Annual_Forb","Plant"
"3013","B","5","L","4",227,"KRLA",0,0,"Shrub","Plant"
"3014","B","5","L","4",227,"LEMO",1,0.440528634361234,"Annual_Forb","Plant"
"3015","B","5","L","4",227,"LEOC",0,0,"Annual_Forb","Plant"
"3016","B","5","L","4",227,"LYGR",0,0,"Annual_Forb","Plant"
"3017","B","5","L","4",227,"Lichen",2,0.881057268722467,"Lichen","Biocrust"
"3018","B","5","L","4",227,"Light",61,26.8722466960352,"LtCy","Biocrust"
"3019","B","5","L","4",227,"Litter",47,20.704845814978,"Litter","Abiotic_Cover"
"3020","B","5","L","4",227,"MAAF",1,0.440528634361234,"Annual_Forb","Plant"
"3021","B","5","L","4",227,"Moss",7,3.08370044052863,"Moss","Biocrust"
"3022","B","5","L","4",227,"OECA",0,0,"Annual_Forb","Plant"
"3023","B","5","L","4",227,"OPUNT",0,0,"Cactus","Plant"
"3024","B","5","L","4",227,"PHCR",0,0,"Annual_Forb","Plant"
"3025","B","5","L","4",227,"PLPA",0,0,"Annual_Forb","Plant"
"3026","B","5","L","4",227,"SCWH",0,0,"Cactus","Plant"
"3027","B","5","L","4",227,"SPORO",0,0,"Perennial_Grass","Plant"
"3028","B","5","L","4",227,"TILA",0,0,"Annual_Forb","Plant"
"3029","B","5","L","4",227,"UNK1",0,0,"Annual_Forb","Plant"
"3030","B","5","L","4",227,"ATCO",0,0,"Shrub","Plant"
"3031","B","5","L","4",227,"HIJA",6,2.6431718061674,"Perennial_Grass","Plant"
"3032","B","5","L","4",227,"PlantBase",9,3.9647577092511,"Plant_Base","Plant"
"3033","B","5","L","4",227,"ACHY",0,0,"Perennial_Grass","Plant"
"3034","B","5","L","4",227,"Chamber",2,0.881057268722467,"Chamber","Abiotic_Cover"
"3035","B","5","L","4",227,"Rock",1,0.440528634361234,"Rock","Abiotic_Cover"
"3036","B","5","L","4",227,"Bare",1,0.440528634361234,"Bare_Ground","Abiotic_Cover"
"3037","B","5","LW","1",192,"ANBR",0,0,"Annual_Forb","Plant"
"3038","B","5","LW","1",192,"ASAM",0,0,"Annual_Forb","Plant"
"3039","B","5","LW","1",192,"Bromus",65,33.8541666666667,"Annual_Grass","Plant"
"3040","B","5","LW","1",192,"CHER",0,0,"Annual_Forb","Plant"
"3041","B","5","LW","1",192,"CRYPT",0,0,"Annual_Forb","Plant"
"3042","B","5","LW","1",192,"CYAC",0,0,"Annual_Forb","Plant"
"3043","B","5","LW","1",192,"DEAN",0,0,"Annual_Forb","Plant"
"3044","B","5","LW","1",192,"DEPI",0,0,"Annual_Forb","Plant"
"3045","B","5","LW","1",192,"Dark",0,0,"DkCy","Biocrust"
"3046","B","5","LW","1",192,"ENFR",0,0,"Annual_Forb","Plant"
"3047","B","5","LW","1",192,"EPHED",0,0,"Shrub","Plant"
"3048","B","5","LW","1",192,"EPTO",0,0,"Shrub","Plant"
"3049","B","5","LW","1",192,"EPVI",0,0,"Shrub","Plant"
"3050","B","5","LW","1",192,"ERIN",0,0,"Annual_Forb","Plant"
"3051","B","5","LW","1",192,"FEOC",0,0,"Annual_Grass","Plant"
"3052","B","5","LW","1",192,"GAPI",13,6.77083333333333,"Annual_Forb","Plant"
"3053","B","5","LW","1",192,"GIIN",0,0,"Annual_Forb","Plant"
"3054","B","5","LW","1",192,"GUSA",0,0,"Shrub","Plant"
"3055","B","5","LW","1",192,"HECO",0,0,"Perennial_Grass","Plant"
"3056","B","5","LW","1",192,"IPPO",0,0,"Annual_Forb","Plant"
"3057","B","5","LW","1",192,"KRLA",0,0,"Shrub","Plant"
"3058","B","5","LW","1",192,"LEMO",0,0,"Annual_Forb","Plant"
"3059","B","5","LW","1",192,"LEOC",0,0,"Annual_Forb","Plant"
"3060","B","5","LW","1",192,"LYGR",0,0,"Annual_Forb","Plant"
"3061","B","5","LW","1",192,"Lichen",0,0,"Lichen","Biocrust"
"3062","B","5","LW","1",192,"Light",58,30.2083333333333,"LtCy","Biocrust"
"3063","B","5","LW","1",192,"Litter",37,19.2708333333333,"Litter","Abiotic_Cover"
"3064","B","5","LW","1",192,"MAAF",0,0,"Annual_Forb","Plant"
"3065","B","5","LW","1",192,"Moss",0,0,"Moss","Biocrust"
"3066","B","5","LW","1",192,"OECA",0,0,"Annual_Forb","Plant"
"3067","B","5","LW","1",192,"OPUNT",0,0,"Cactus","Plant"
"3068","B","5","LW","1",192,"PHCR",0,0,"Annual_Forb","Plant"
"3069","B","5","LW","1",192,"PLPA",0,0,"Annual_Forb","Plant"
"3070","B","5","LW","1",192,"SCWH",0,0,"Cactus","Plant"
"3071","B","5","LW","1",192,"SPORO",0,0,"Perennial_Grass","Plant"
"3072","B","5","LW","1",192,"TILA",0,0,"Annual_Forb","Plant"
"3073","B","5","LW","1",192,"UNK1",0,0,"Annual_Forb","Plant"
"3074","B","5","LW","1",192,"ATCO",0,0,"Shrub","Plant"
"3075","B","5","LW","1",192,"HIJA",4,2.08333333333333,"Perennial_Grass","Plant"
"3076","B","5","LW","1",192,"PlantBase",13,6.77083333333333,"Plant_Base","Plant"
"3077","B","5","LW","1",192,"ACHY",0,0,"Perennial_Grass","Plant"
"3078","B","5","LW","1",192,"Chamber",0,0,"Chamber","Abiotic_Cover"
"3079","B","5","LW","1",192,"Rock",2,1.04166666666667,"Rock","Abiotic_Cover"
"3080","B","5","LW","1",192,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"3081","B","5","LW","2",154,"ANBR",0,0,"Annual_Forb","Plant"
"3082","B","5","LW","2",154,"ASAM",0,0,"Annual_Forb","Plant"
"3083","B","5","LW","2",154,"Bromus",31,20.1298701298701,"Annual_Grass","Plant"
"3084","B","5","LW","2",154,"CHER",0,0,"Annual_Forb","Plant"
"3085","B","5","LW","2",154,"CRYPT",0,0,"Annual_Forb","Plant"
"3086","B","5","LW","2",154,"CYAC",0,0,"Annual_Forb","Plant"
"3087","B","5","LW","2",154,"DEAN",0,0,"Annual_Forb","Plant"
"3088","B","5","LW","2",154,"DEPI",1,0.649350649350649,"Annual_Forb","Plant"
"3089","B","5","LW","2",154,"Dark",0,0,"DkCy","Biocrust"
"3090","B","5","LW","2",154,"ENFR",0,0,"Annual_Forb","Plant"
"3091","B","5","LW","2",154,"EPHED",0,0,"Shrub","Plant"
"3092","B","5","LW","2",154,"EPTO",0,0,"Shrub","Plant"
"3093","B","5","LW","2",154,"EPVI",0,0,"Shrub","Plant"
"3094","B","5","LW","2",154,"ERIN",0,0,"Annual_Forb","Plant"
"3095","B","5","LW","2",154,"FEOC",0,0,"Annual_Grass","Plant"
"3096","B","5","LW","2",154,"GAPI",4,2.5974025974026,"Annual_Forb","Plant"
"3097","B","5","LW","2",154,"GIIN",0,0,"Annual_Forb","Plant"
"3098","B","5","LW","2",154,"GUSA",15,9.74025974025974,"Shrub","Plant"
"3099","B","5","LW","2",154,"HECO",0,0,"Perennial_Grass","Plant"
"3100","B","5","LW","2",154,"IPPO",0,0,"Annual_Forb","Plant"
"3101","B","5","LW","2",154,"KRLA",0,0,"Shrub","Plant"
"3102","B","5","LW","2",154,"LEMO",1,0.649350649350649,"Annual_Forb","Plant"
"3103","B","5","LW","2",154,"LEOC",0,0,"Annual_Forb","Plant"
"3104","B","5","LW","2",154,"LYGR",0,0,"Annual_Forb","Plant"
"3105","B","5","LW","2",154,"Lichen",0,0,"Lichen","Biocrust"
"3106","B","5","LW","2",154,"Light",67,43.5064935064935,"LtCy","Biocrust"
"3107","B","5","LW","2",154,"Litter",28,18.1818181818182,"Litter","Abiotic_Cover"
"3108","B","5","LW","2",154,"MAAF",0,0,"Annual_Forb","Plant"
"3109","B","5","LW","2",154,"Moss",0,0,"Moss","Biocrust"
"3110","B","5","LW","2",154,"OECA",0,0,"Annual_Forb","Plant"
"3111","B","5","LW","2",154,"OPUNT",0,0,"Cactus","Plant"
"3112","B","5","LW","2",154,"PHCR",0,0,"Annual_Forb","Plant"
"3113","B","5","LW","2",154,"PLPA",0,0,"Annual_Forb","Plant"
"3114","B","5","LW","2",154,"SCWH",0,0,"Cactus","Plant"
"3115","B","5","LW","2",154,"SPORO",0,0,"Perennial_Grass","Plant"
"3116","B","5","LW","2",154,"TILA",0,0,"Annual_Forb","Plant"
"3117","B","5","LW","2",154,"UNK1",0,0,"Annual_Forb","Plant"
"3118","B","5","LW","2",154,"ATCO",0,0,"Shrub","Plant"
"3119","B","5","LW","2",154,"HIJA",2,1.2987012987013,"Perennial_Grass","Plant"
"3120","B","5","LW","2",154,"PlantBase",3,1.94805194805195,"Plant_Base","Plant"
"3121","B","5","LW","2",154,"ACHY",0,0,"Perennial_Grass","Plant"
"3122","B","5","LW","2",154,"Chamber",0,0,"Chamber","Abiotic_Cover"
"3123","B","5","LW","2",154,"Rock",0,0,"Rock","Abiotic_Cover"
"3124","B","5","LW","2",154,"Bare",2,1.2987012987013,"Bare_Ground","Abiotic_Cover"
"3125","B","5","LW","3",220,"ANBR",0,0,"Annual_Forb","Plant"
"3126","B","5","LW","3",220,"ASAM",3,1.36363636363636,"Annual_Forb","Plant"
"3127","B","5","LW","3",220,"Bromus",78,35.4545454545455,"Annual_Grass","Plant"
"3128","B","5","LW","3",220,"CHER",0,0,"Annual_Forb","Plant"
"3129","B","5","LW","3",220,"CRYPT",0,0,"Annual_Forb","Plant"
"3130","B","5","LW","3",220,"CYAC",0,0,"Annual_Forb","Plant"
"3131","B","5","LW","3",220,"DEAN",0,0,"Annual_Forb","Plant"
"3132","B","5","LW","3",220,"DEPI",0,0,"Annual_Forb","Plant"
"3133","B","5","LW","3",220,"Dark",0,0,"DkCy","Biocrust"
"3134","B","5","LW","3",220,"ENFR",0,0,"Annual_Forb","Plant"
"3135","B","5","LW","3",220,"EPHED",0,0,"Shrub","Plant"
"3136","B","5","LW","3",220,"EPTO",0,0,"Shrub","Plant"
"3137","B","5","LW","3",220,"EPVI",0,0,"Shrub","Plant"
"3138","B","5","LW","3",220,"ERIN",0,0,"Annual_Forb","Plant"
"3139","B","5","LW","3",220,"FEOC",0,0,"Annual_Grass","Plant"
"3140","B","5","LW","3",220,"GAPI",1,0.454545454545455,"Annual_Forb","Plant"
"3141","B","5","LW","3",220,"GIIN",0,0,"Annual_Forb","Plant"
"3142","B","5","LW","3",220,"GUSA",0,0,"Shrub","Plant"
"3143","B","5","LW","3",220,"HECO",0,0,"Perennial_Grass","Plant"
"3144","B","5","LW","3",220,"IPPO",1,0.454545454545455,"Annual_Forb","Plant"
"3145","B","5","LW","3",220,"KRLA",0,0,"Shrub","Plant"
"3146","B","5","LW","3",220,"LEMO",0,0,"Annual_Forb","Plant"
"3147","B","5","LW","3",220,"LEOC",0,0,"Annual_Forb","Plant"
"3148","B","5","LW","3",220,"LYGR",2,0.909090909090909,"Annual_Forb","Plant"
"3149","B","5","LW","3",220,"Lichen",0,0,"Lichen","Biocrust"
"3150","B","5","LW","3",220,"Light",42,19.0909090909091,"LtCy","Biocrust"
"3151","B","5","LW","3",220,"Litter",52,23.6363636363636,"Litter","Abiotic_Cover"
"3152","B","5","LW","3",220,"MAAF",0,0,"Annual_Forb","Plant"
"3153","B","5","LW","3",220,"Moss",0,0,"Moss","Biocrust"
"3154","B","5","LW","3",220,"OECA",0,0,"Annual_Forb","Plant"
"3155","B","5","LW","3",220,"OPUNT",0,0,"Cactus","Plant"
"3156","B","5","LW","3",220,"PHCR",0,0,"Annual_Forb","Plant"
"3157","B","5","LW","3",220,"PLPA",0,0,"Annual_Forb","Plant"
"3158","B","5","LW","3",220,"SCWH",0,0,"Cactus","Plant"
"3159","B","5","LW","3",220,"SPORO",0,0,"Perennial_Grass","Plant"
"3160","B","5","LW","3",220,"TILA",0,0,"Annual_Forb","Plant"
"3161","B","5","LW","3",220,"UNK1",0,0,"Annual_Forb","Plant"
"3162","B","5","LW","3",220,"ATCO",0,0,"Shrub","Plant"
"3163","B","5","LW","3",220,"HIJA",14,6.36363636363636,"Perennial_Grass","Plant"
"3164","B","5","LW","3",220,"PlantBase",18,8.18181818181818,"Plant_Base","Plant"
"3165","B","5","LW","3",220,"ACHY",1,0.454545454545455,"Perennial_Grass","Plant"
"3166","B","5","LW","3",220,"Chamber",7,3.18181818181818,"Chamber","Abiotic_Cover"
"3167","B","5","LW","3",220,"Rock",1,0.454545454545455,"Rock","Abiotic_Cover"
"3168","B","5","LW","3",220,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"3169","B","5","LW","4",208,"ANBR",0,0,"Annual_Forb","Plant"
"3170","B","5","LW","4",208,"ASAM",0,0,"Annual_Forb","Plant"
"3171","B","5","LW","4",208,"Bromus",43,20.6730769230769,"Annual_Grass","Plant"
"3172","B","5","LW","4",208,"CHER",0,0,"Annual_Forb","Plant"
"3173","B","5","LW","4",208,"CRYPT",0,0,"Annual_Forb","Plant"
"3174","B","5","LW","4",208,"CYAC",0,0,"Annual_Forb","Plant"
"3175","B","5","LW","4",208,"DEAN",1,0.480769230769231,"Annual_Forb","Plant"
"3176","B","5","LW","4",208,"DEPI",0,0,"Annual_Forb","Plant"
"3177","B","5","LW","4",208,"Dark",0,0,"DkCy","Biocrust"
"3178","B","5","LW","4",208,"ENFR",0,0,"Annual_Forb","Plant"
"3179","B","5","LW","4",208,"EPHED",0,0,"Shrub","Plant"
"3180","B","5","LW","4",208,"EPTO",0,0,"Shrub","Plant"
"3181","B","5","LW","4",208,"EPVI",0,0,"Shrub","Plant"
"3182","B","5","LW","4",208,"ERIN",0,0,"Annual_Forb","Plant"
"3183","B","5","LW","4",208,"FEOC",1,0.480769230769231,"Annual_Grass","Plant"
"3184","B","5","LW","4",208,"GAPI",9,4.32692307692308,"Annual_Forb","Plant"
"3185","B","5","LW","4",208,"GIIN",0,0,"Annual_Forb","Plant"
"3186","B","5","LW","4",208,"GUSA",0,0,"Shrub","Plant"
"3187","B","5","LW","4",208,"HECO",0,0,"Perennial_Grass","Plant"
"3188","B","5","LW","4",208,"IPPO",0,0,"Annual_Forb","Plant"
"3189","B","5","LW","4",208,"KRLA",0,0,"Shrub","Plant"
"3190","B","5","LW","4",208,"LEMO",0,0,"Annual_Forb","Plant"
"3191","B","5","LW","4",208,"LEOC",0,0,"Annual_Forb","Plant"
"3192","B","5","LW","4",208,"LYGR",0,0,"Annual_Forb","Plant"
"3193","B","5","LW","4",208,"Lichen",0,0,"Lichen","Biocrust"
"3194","B","5","LW","4",208,"Light",60,28.8461538461538,"LtCy","Biocrust"
"3195","B","5","LW","4",208,"Litter",38,18.2692307692308,"Litter","Abiotic_Cover"
"3196","B","5","LW","4",208,"MAAF",0,0,"Annual_Forb","Plant"
"3197","B","5","LW","4",208,"Moss",0,0,"Moss","Biocrust"
"3198","B","5","LW","4",208,"OECA",0,0,"Annual_Forb","Plant"
"3199","B","5","LW","4",208,"OPUNT",0,0,"Cactus","Plant"
"3200","B","5","LW","4",208,"PHCR",0,0,"Annual_Forb","Plant"
"3201","B","5","LW","4",208,"PLPA",0,0,"Annual_Forb","Plant"
"3202","B","5","LW","4",208,"SCWH",0,0,"Cactus","Plant"
"3203","B","5","LW","4",208,"SPORO",0,0,"Perennial_Grass","Plant"
"3204","B","5","LW","4",208,"TILA",0,0,"Annual_Forb","Plant"
"3205","B","5","LW","4",208,"UNK1",0,0,"Annual_Forb","Plant"
"3206","B","5","LW","4",208,"ATCO",0,0,"Shrub","Plant"
"3207","B","5","LW","4",208,"HIJA",2,0.961538461538462,"Perennial_Grass","Plant"
"3208","B","5","LW","4",208,"PlantBase",12,5.76923076923077,"Plant_Base","Plant"
"3209","B","5","LW","4",208,"ACHY",29,13.9423076923077,"Perennial_Grass","Plant"
"3210","B","5","LW","4",208,"Chamber",3,1.44230769230769,"Chamber","Abiotic_Cover"
"3211","B","5","LW","4",208,"Rock",10,4.80769230769231,"Rock","Abiotic_Cover"
"3212","B","5","LW","4",208,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"3213","B","5","W","1",183,"ANBR",0,0,"Annual_Forb","Plant"
"3214","B","5","W","1",183,"ASAM",0,0,"Annual_Forb","Plant"
"3215","B","5","W","1",183,"Bromus",57,31.1475409836066,"Annual_Grass","Plant"
"3216","B","5","W","1",183,"CHER",0,0,"Annual_Forb","Plant"
"3217","B","5","W","1",183,"CRYPT",0,0,"Annual_Forb","Plant"
"3218","B","5","W","1",183,"CYAC",0,0,"Annual_Forb","Plant"
"3219","B","5","W","1",183,"DEAN",0,0,"Annual_Forb","Plant"
"3220","B","5","W","1",183,"DEPI",1,0.546448087431694,"Annual_Forb","Plant"
"3221","B","5","W","1",183,"Dark",4,2.18579234972678,"DkCy","Biocrust"
"3222","B","5","W","1",183,"ENFR",0,0,"Annual_Forb","Plant"
"3223","B","5","W","1",183,"EPHED",0,0,"Shrub","Plant"
"3224","B","5","W","1",183,"EPTO",0,0,"Shrub","Plant"
"3225","B","5","W","1",183,"EPVI",0,0,"Shrub","Plant"
"3226","B","5","W","1",183,"ERIN",0,0,"Annual_Forb","Plant"
"3227","B","5","W","1",183,"FEOC",2,1.09289617486339,"Annual_Grass","Plant"
"3228","B","5","W","1",183,"GAPI",2,1.09289617486339,"Annual_Forb","Plant"
"3229","B","5","W","1",183,"GIIN",2,1.09289617486339,"Annual_Forb","Plant"
"3230","B","5","W","1",183,"GUSA",0,0,"Shrub","Plant"
"3231","B","5","W","1",183,"HECO",0,0,"Perennial_Grass","Plant"
"3232","B","5","W","1",183,"IPPO",0,0,"Annual_Forb","Plant"
"3233","B","5","W","1",183,"KRLA",0,0,"Shrub","Plant"
"3234","B","5","W","1",183,"LEMO",0,0,"Annual_Forb","Plant"
"3235","B","5","W","1",183,"LEOC",0,0,"Annual_Forb","Plant"
"3236","B","5","W","1",183,"LYGR",0,0,"Annual_Forb","Plant"
"3237","B","5","W","1",183,"Lichen",4,2.18579234972678,"Lichen","Biocrust"
"3238","B","5","W","1",183,"Light",32,17.4863387978142,"LtCy","Biocrust"
"3239","B","5","W","1",183,"Litter",33,18.0327868852459,"Litter","Abiotic_Cover"
"3240","B","5","W","1",183,"MAAF",0,0,"Annual_Forb","Plant"
"3241","B","5","W","1",183,"Moss",20,10.9289617486339,"Moss","Biocrust"
"3242","B","5","W","1",183,"OECA",0,0,"Annual_Forb","Plant"
"3243","B","5","W","1",183,"OPUNT",0,0,"Cactus","Plant"
"3244","B","5","W","1",183,"PHCR",0,0,"Annual_Forb","Plant"
"3245","B","5","W","1",183,"PLPA",0,0,"Annual_Forb","Plant"
"3246","B","5","W","1",183,"SCWH",0,0,"Cactus","Plant"
"3247","B","5","W","1",183,"SPORO",0,0,"Perennial_Grass","Plant"
"3248","B","5","W","1",183,"TILA",0,0,"Annual_Forb","Plant"
"3249","B","5","W","1",183,"UNK1",0,0,"Annual_Forb","Plant"
"3250","B","5","W","1",183,"ATCO",0,0,"Shrub","Plant"
"3251","B","5","W","1",183,"HIJA",7,3.82513661202186,"Perennial_Grass","Plant"
"3252","B","5","W","1",183,"PlantBase",6,3.27868852459016,"Plant_Base","Plant"
"3253","B","5","W","1",183,"ACHY",11,6.01092896174863,"Perennial_Grass","Plant"
"3254","B","5","W","1",183,"Chamber",0,0,"Chamber","Abiotic_Cover"
"3255","B","5","W","1",183,"Rock",2,1.09289617486339,"Rock","Abiotic_Cover"
"3256","B","5","W","1",183,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"3257","B","5","W","2",186,"ANBR",0,0,"Annual_Forb","Plant"
"3258","B","5","W","2",186,"ASAM",0,0,"Annual_Forb","Plant"
"3259","B","5","W","2",186,"Bromus",67,36.0215053763441,"Annual_Grass","Plant"
"3260","B","5","W","2",186,"CHER",0,0,"Annual_Forb","Plant"
"3261","B","5","W","2",186,"CRYPT",0,0,"Annual_Forb","Plant"
"3262","B","5","W","2",186,"CYAC",0,0,"Annual_Forb","Plant"
"3263","B","5","W","2",186,"DEAN",0,0,"Annual_Forb","Plant"
"3264","B","5","W","2",186,"DEPI",2,1.0752688172043,"Annual_Forb","Plant"
"3265","B","5","W","2",186,"Dark",1,0.537634408602151,"DkCy","Biocrust"
"3266","B","5","W","2",186,"ENFR",0,0,"Annual_Forb","Plant"
"3267","B","5","W","2",186,"EPHED",0,0,"Shrub","Plant"
"3268","B","5","W","2",186,"EPTO",0,0,"Shrub","Plant"
"3269","B","5","W","2",186,"EPVI",0,0,"Shrub","Plant"
"3270","B","5","W","2",186,"ERIN",0,0,"Annual_Forb","Plant"
