"timestamp","plot","treatment","location","quad","cover","direction","side","date","hour","temp","siemens","sm.corr"
2022-02-14 13:50:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,13,29.24,0.017,0.00027098
2022-02-14 14:00:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,14,28.49,0,0
2022-02-14 14:10:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,14,27.06,0,0
2022-02-14 14:20:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,14,26.81,0,0
2022-02-14 14:30:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,14,26.04,0,0
2022-02-14 14:40:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,14,25.55,0,0
2022-02-14 14:50:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,14,26.48,0,0
2022-02-13 10:00:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,10,-7.264,0,0
2022-02-13 10:10:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,10,-7.16,0,0
2022-02-13 10:20:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,10,-6.974,0,0
2022-02-13 10:30:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,10,-5.152,0,0
2022-02-13 10:40:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,10,1.543,0,0
2022-02-13 10:50:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,10,5.692,0,0
2022-02-13 11:00:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,11,8.38,0,0
2022-02-13 11:10:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,11,10.19,0,0
2022-02-13 11:20:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,11,11.97,0,0
2022-02-13 11:30:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,11,13.77,0,0
2022-02-13 11:40:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,11,15.3,0,0
2022-02-13 11:50:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,11,17.08,0.072,0.00114768
2022-02-13 12:00:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,12,18.05,0.036,0.00057384
2022-02-13 12:10:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,12,19.25,0.012,0.00019128
2022-02-13 12:20:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,12,20.42,0.03,0.0004782
2022-02-13 12:30:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,12,21.47,0,0
2022-02-13 12:40:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,12,22.75,0,0
2022-02-13 12:50:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,12,23.73,0.018,0.00028692
2022-02-13 13:00:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,13,24.34,0.039,0.00062166
2022-02-13 13:10:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,13,23.62,0,0
2022-02-13 13:20:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,13,23.76,0,0
2022-02-13 13:30:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,13,25.81,0.019,0.00030286
2022-02-13 13:40:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,13,26.53,0.02,0.0003188
2022-02-13 13:50:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,13,27.35,0,0
2022-02-13 14:00:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,14,28.34,0,0
2022-02-13 14:10:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,14,28.46,0,0
2022-02-13 14:20:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,14,28.61,0,0
2022-02-13 14:30:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,14,28.9,0,0
2022-02-13 14:40:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,14,28.6,0,0
2022-02-13 14:50:00,"b3","c","interspace","3","moss","east","NA",2022-02-13,14,29.04,0,0
2022-02-14 10:00:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,10,-7.439,0,0
2022-02-14 10:10:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,10,-7.184,0,0
2022-02-14 10:20:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,10,-6.9,0,0
2022-02-14 10:30:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,10,-4.732,0,0
2022-02-14 10:40:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,10,1.774,0,0
2022-02-14 10:50:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,10,5.572,0,0
2022-02-14 11:00:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,11,8.53,0,0
2022-02-14 11:10:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,11,10.81,0,0
2022-02-14 11:20:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,11,12.69,0,0
2022-02-14 11:30:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,11,14.3,0,0
2022-02-14 11:40:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,11,16.26,0,0
2022-02-14 11:50:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,11,17.8,0.07,0.0011158
2022-02-14 12:00:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,12,19.05,0.03,0.0004782
2022-02-14 12:10:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,12,20.78,0.027,0.00043038
2022-02-14 12:20:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,12,21.85,0.017,0.00027098
2022-02-14 12:30:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,12,23.03,0,0
2022-02-14 12:40:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,12,23.59,0,0
2022-02-14 12:50:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,12,24.5,0.017,0.00027098
2022-02-14 13:00:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,13,25.52,0,0
2022-02-14 13:10:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,13,24.93,0.007,0.00011158
2022-02-14 13:20:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,13,25.31,0.04,0.0006376
2022-02-14 13:30:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,13,27.54,0,0
2022-02-14 13:40:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,13,28.48,0,0
2022-02-14 13:50:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,13,28.69,0,0
2022-02-14 14:00:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,14,28.97,0,0
2022-02-14 14:10:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,14,29.41,0,0
2022-02-14 14:20:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,14,30.07,0,0
2022-02-14 14:30:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,14,29.94,0.008,0.00012752
2022-02-14 14:40:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,14,28.91,0.009,0.00014346
2022-02-14 14:50:00,"b3","c","interspace","3","moss","east","NA",2022-02-14,14,27.81,0.061,0.00097234
2022-02-13 10:00:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,10,0.534,0,0
2022-02-13 10:10:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,10,1.135,0,0
2022-02-13 10:20:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,10,0.321,0,0
2022-02-13 10:30:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,10,0.97,0,0
2022-02-13 10:40:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,10,8.27,0,0
2022-02-13 10:50:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,10,11.39,0,0
2022-02-13 11:00:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,11,12.68,0,0
2022-02-13 11:10:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,11,14.02,0,0
2022-02-13 11:20:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,11,16.14,0,0
2022-02-13 11:30:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,11,17.95,0,0
2022-02-13 11:40:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,11,19.56,0,0
2022-02-13 11:50:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,11,21.31,0.085,0.0013549
2022-02-13 12:00:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,12,22.4,0.009,0.00014346
2022-02-13 12:10:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,12,23.36,0.025,0.0003985
2022-02-13 12:20:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,12,24.35,0.03,0.0004782
2022-02-13 12:30:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,12,25.02,0.001,1.594e-05
2022-02-13 12:40:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,12,26.11,0,0
2022-02-13 12:50:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,12,26.89,0.018,0.00028692
2022-02-13 13:00:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,13,27.47,0.052,0.00082888
2022-02-13 13:10:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,13,27.64,0,0
2022-02-13 13:20:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,13,26.01,0,0
2022-02-13 13:30:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,13,28.33,0.059,0.00094046
2022-02-13 13:40:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,13,29.4,0.034,0.00054196
2022-02-13 13:50:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,13,29.91,0,0
2022-02-13 14:00:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,14,30.74,0,0
2022-02-13 14:10:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,14,31.18,0,0
2022-02-13 14:20:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,14,31.44,0,0
2022-02-13 14:30:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,14,31.37,0,0
2022-02-13 14:40:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,14,31.3,0,0
2022-02-13 14:50:00,"b3","l","interspace","1","lc","east","NA",2022-02-13,14,31.47,0,0
2022-02-14 10:00:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,10,-0.083,0,0
2022-02-14 10:10:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,10,0.608,0,0
2022-02-14 10:20:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,10,1.119,0,0
2022-02-14 10:30:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,10,2.625,0,0
2022-02-14 10:40:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,10,7.761,0,0
2022-02-14 10:50:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,10,10.99,0,0
2022-02-14 11:00:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,11,12.96,0,0
2022-02-14 11:10:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,11,14.42,0,0
2022-02-14 11:20:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,11,16.57,0,0
2022-02-14 11:30:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,11,18.26,0,0
2022-02-14 11:40:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,11,20.06,0,0
2022-02-14 11:50:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,11,21.71,0.07,0.0011158
2022-02-14 12:00:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,12,22.95,0.016,0.00025504
2022-02-14 12:10:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,12,24.19,0.027,0.00043038
2022-02-14 12:20:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,12,24.97,0.003,4.782e-05
2022-02-14 12:30:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,12,26.08,0,0
2022-02-14 12:40:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,12,26.68,0,0
2022-02-14 12:50:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,12,27.28,0.044,0.00070136
2022-02-14 13:00:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,13,28.28,0,0
2022-02-14 13:10:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,13,29.04,0.007,0.00011158
2022-02-14 13:20:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,13,27.39,0.027,0.00043038
2022-02-14 13:30:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,13,29.67,0.009,0.00014346
2022-02-14 13:40:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,13,30.95,0,0
2022-02-14 13:50:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,13,31.05,0,0
2022-02-14 14:00:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,14,31.42,0,0
2022-02-14 14:10:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,14,31.85,0,0
2022-02-14 14:20:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,14,32.16,0,0
2022-02-14 14:30:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,14,31.86,0.008,0.00012752
2022-02-14 14:40:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,14,30.5,0.009,0.00014346
2022-02-14 14:50:00,"b3","l","interspace","1","lc","east","NA",2022-02-14,14,29.01,0.061,0.00097234
2022-02-13 10:00:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,10,-5.898,0,0
2022-02-13 10:10:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,10,-5.852,0,0
2022-02-13 10:20:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,10,-5.721,0,0
2022-02-13 10:30:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,10,-4.943,0,0
2022-02-13 10:40:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,10,-1.212,0,0
2022-02-13 10:50:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,10,1.924,0,0
2022-02-13 11:00:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,11,4.461,0,0
2022-02-13 11:10:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,11,6.531,0.036,0.00057384
2022-02-13 11:20:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,11,8.45,0,0
2022-02-13 11:30:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,11,10.3,0,0
2022-02-13 11:40:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,11,12.12,0,0
2022-02-13 11:50:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,11,13.84,0.072,0.00114768
2022-02-13 12:00:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,12,15.25,0.009,0.00014346
2022-02-13 12:10:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,12,16.83,0.025,0.0003985
2022-02-13 12:20:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,12,18.2,0.03,0.0004782
2022-02-13 12:30:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,12,19.42,0,0
2022-02-13 12:40:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,12,20.39,0,0
2022-02-13 12:50:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,12,20.48,0.018,0.00028692
2022-02-13 13:00:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,13,22.33,0,0
2022-02-13 13:10:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,13,23.58,0.011,0.00017534
2022-02-13 13:20:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,13,24.81,0,0
2022-02-13 13:30:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,13,26,0.032,0.00051008
2022-02-13 13:40:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,13,26.8,0.047,0.00074918
2022-02-13 13:50:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,13,27.39,0,0
2022-02-13 14:00:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,14,28.03,0,0
2022-02-13 14:10:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,14,28.63,0,0
2022-02-13 14:20:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,14,29.27,0,0
2022-02-13 14:30:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,14,29.82,0,0
2022-02-13 14:40:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,14,30.27,0,0
2022-02-13 14:50:00,"b4","c","interspace","1","moss","east","NA",2022-02-13,14,30.58,0,0
2022-02-14 10:00:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,10,-6.01,0,0
2022-02-14 10:10:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,10,-5.766,0,0
2022-02-14 10:20:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,10,-5.531,0,0
2022-02-14 10:30:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,10,-4.472,0,0
2022-02-14 10:40:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,10,-0.696,0,0
2022-02-14 10:50:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,10,2.238,0,0
2022-02-14 11:00:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,11,4.779,0,0
2022-02-14 11:10:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,11,6.934,0,0
2022-02-14 11:20:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,11,9.01,0,0
2022-02-14 11:30:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,11,10.83,0,0
2022-02-14 11:40:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,11,12.76,0,0
2022-02-14 11:50:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,11,14.51,0.084,0.00133896
2022-02-14 12:00:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,12,16.17,0.03,0.0004782
2022-02-14 12:10:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,12,17.69,0.027,0.00043038
2022-02-14 12:20:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,12,19.12,0.003,4.782e-05
2022-02-14 12:30:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,12,20.55,0,0
2022-02-14 12:40:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,12,21.15,0,0
2022-02-14 12:50:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,12,21.14,0.044,0.00070136
2022-02-14 13:00:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,13,23.21,0,0
2022-02-14 13:10:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,13,24.53,0.007,0.00011158
2022-02-14 13:20:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,13,25.61,0.054,0.00086076
2022-02-14 13:30:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,13,26.66,0,0
2022-02-14 13:40:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,13,27.59,0,0
2022-02-14 13:50:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,13,28.34,0,0
2022-02-14 14:00:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,14,29.04,0,0
2022-02-14 14:10:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,14,29.61,0,0
2022-02-14 14:20:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,14,30.19,0,0
2022-02-14 14:30:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,14,30.4,0.008,0.00012752
2022-02-14 14:40:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,14,29.7,0.009,0.00014346
2022-02-14 14:50:00,"b4","c","interspace","1","moss","east","NA",2022-02-14,14,28.53,0.061,0.00097234
2022-02-13 10:00:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,10,1.873,0,0
2022-02-13 10:10:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,10,2.766,0,0
2022-02-13 10:20:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,10,3.415,0,0
2022-02-13 10:30:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,10,4.716,0,0
2022-02-13 10:40:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,10,8.63,0,0
2022-02-13 10:50:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,10,9.14,0,0
2022-02-13 11:00:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,11,10.29,0,0
2022-02-13 11:10:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,11,11.44,0.009,0.00014346
2022-02-13 11:20:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,11,12.86,0,0
2022-02-13 11:30:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,11,14.47,0,0
2022-02-13 11:40:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,11,16.02,0,0
2022-02-13 11:50:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,11,17.34,0.072,0.00114768
2022-02-13 12:00:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,12,18.52,0.023,0.00036662
2022-02-13 12:10:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,12,19.95,0.025,0.0003985
2022-02-13 12:20:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,12,21.07,0.016,0.00025504
2022-02-13 12:30:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,12,19.73,0,0
2022-02-13 12:40:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,12,22.41,0,0
2022-02-13 12:50:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,12,23.73,0.018,0.00028692
2022-02-13 13:00:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,13,24.78,0.039,0.00062166
2022-02-13 13:10:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,13,25.7,0,0
2022-02-13 13:20:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,13,26.49,0,0
2022-02-13 13:30:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,13,27.5,0.046,0.00073324
2022-02-13 13:40:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,13,28.37,0.02,0.0003188
2022-02-13 13:50:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,13,28.98,0,0
2022-02-13 14:00:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,14,29.54,0,0
2022-02-13 14:10:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,14,30.06,0,0
2022-02-13 14:20:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,14,30.27,0,0
2022-02-13 14:30:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,14,30.56,0,0
2022-02-13 14:40:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,14,30.74,0,0
2022-02-13 14:50:00,"b4","l","interspace","3","lc","east","NA",2022-02-13,14,31.04,0,0
2022-02-14 10:00:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,10,-2.232,0,0
2022-02-14 10:10:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,10,-2.165,0,0
2022-02-14 10:20:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,10,0.686,0,0
2022-02-14 10:30:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,10,1.704,0,0
2022-02-14 10:40:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,10,5.013,0,0
2022-02-14 10:50:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,10,7.329,0,0
2022-02-14 11:00:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,11,9.29,0,0
2022-02-14 11:10:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,11,10.99,0,0
2022-02-14 11:20:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,11,12.7,0,0
2022-02-14 11:30:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,11,14.32,0,0
2022-02-14 11:40:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,11,16.06,0,0
2022-02-14 11:50:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,11,17.57,0.07,0.0011158
2022-02-14 12:00:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,12,18.86,0.016,0.00025504
2022-02-14 12:10:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,12,20.27,0.027,0.00043038
2022-02-14 12:20:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,12,21.39,0.03,0.0004782
2022-02-14 12:30:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,12,20.32,0,0
2022-02-14 12:40:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,12,22.73,0,0
2022-02-14 12:50:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,12,24.27,0.044,0.00070136
2022-02-14 13:00:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,13,25.54,0,0
2022-02-14 13:10:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,13,26.53,0.02,0.0003188
2022-02-14 13:20:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,13,27.42,0.054,0.00086076
2022-02-14 13:30:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,13,28.3,0,0
2022-02-14 13:40:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,13,29.14,0,0
2022-02-14 13:50:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,13,29.59,0,0
2022-02-14 14:00:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,14,30.37,0,0
2022-02-14 14:10:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,14,30.79,0,0
2022-02-14 14:20:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,14,31.18,0,0
2022-02-14 14:30:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,14,30.81,0.008,0.00012752
2022-02-14 14:40:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,14,29.59,0.009,0.00014346
2022-02-14 14:50:00,"b4","l","interspace","3","lc","east","NA",2022-02-14,14,28.05,0.061,0.00097234
2022-02-13 10:00:00,"b4","w","interspace","4","dc","east","NA",2022-02-13,10,-6.48,0,0
2022-02-13 10:10:00,"b4","w","interspace","4","dc","east","NA",2022-02-13,10,-6.369,0,0
2022-02-13 10:20:00,"b4","w","interspace","4","dc","east","NA",2022-02-13,10,-6.169,0,0
2022-02-13 10:30:00,"b4","w","interspace","4","dc","east","NA",2022-02-13,10,-5.53,0,0
2022-02-13 10:40:00,"b4","w","interspace","4","dc","east","NA",2022-02-13,10,-3.463,0,0
2022-02-13 10:50:00,"b4","w","interspace","4","dc","east","NA",2022-02-13,10,-2.408,0,0
2022-02-13 11:00:00,"b4","w","interspace","4","dc","east","NA",2022-02-13,11,-1.477,0,0
2022-02-13 11:10:00,"b4","w","interspace","4","dc","east","NA",2022-02-13,11,-0.873,0,0
2022-02-13 11:20:00,"b4","w","interspace","4","dc","east","NA",2022-02-13,11,1.144,0,0
2022-02-13 11:30:00,"b4","w","interspace","4","dc","east","NA",2022-02-13,11,3.303,0,0
2022-02-13 11:40:00,"b4","w","interspace","4","dc","east","NA",2022-02-13,11,5.254,0,0
2022-02-13 11:50:00,"b4","w","interspace","4","dc","east","NA",2022-02-13,11,6.654,0.072,0.00114768
2022-02-13 12:00:00,"b4","w","interspace","4","dc","east","NA",2022-02-13,12,8.14,0.036,0.00057384
2022-02-13 12:10:00,"b4","w","interspace","4","dc","east","NA",2022-02-13,12,9.46,0.025,0.0003985
2022-02-13 12:20:00,"b4","w","interspace","4","dc","east","NA",2022-02-13,12,10.43,0.03,0.0004782
2022-02-13 12:30:00,"b4","w","interspace","4","dc","east","NA",2022-02-13,12,11.54,0.001,1.594e-05
2022-02-13 12:40:00,"b4","w","interspace","4","dc","east","NA",2022-02-13,12,12.03,0,0
2022-02-13 12:50:00,"b4","w","interspace","4","dc","east","NA",2022-02-13,12,12.84,0.018,0.00028692
2022-02-13 13:00:00,"b4","w","interspace","4","dc","east","NA",2022-02-13,13,14,0.025,0.0003985
2022-02-13 13:10:00,"b4","w","interspace","4","dc","east","NA",2022-02-13,13,15.32,0,0
2022-02-13 13:20:00,"b4","w","interspace","4","dc","east","NA",2022-02-13,13,16.29,0,0
