"","Plot","Block","Treatment","Quad","total","CoverID","Hits","PctCover","FG","FG2"
"723","B","2","L","2",125,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"724","B","2","L","2",125,"Chamber",0,0,"Chamber","Abiotic_Cover"
"725","B","2","L","2",125,"Rock",3,2.4,"Rock","Abiotic_Cover"
"726","B","2","L","2",125,"ATCO",0,0,"Shrub","Plant"
"727","B","2","L","3",152,"ACHY",0,0,"Perennial_Grass","Plant"
"728","B","2","L","3",152,"ANBR",0,0,"Annual_Forb","Plant"
"729","B","2","L","3",152,"ASAM",0,0,"Annual_Forb","Plant"
"730","B","2","L","3",152,"Bromus",22,14.4736842105263,"Annual_Grass","Plant"
"731","B","2","L","3",152,"CHER",0,0,"Annual_Forb","Plant"
"732","B","2","L","3",152,"CYAC",0,0,"Annual_Forb","Plant"
"733","B","2","L","3",152,"DEAN",0,0,"Annual_Forb","Plant"
"734","B","2","L","3",152,"DEPI",0,0,"Annual_Forb","Plant"
"735","B","2","L","3",152,"Dark",4,2.63157894736842,"DkCy","Biocrust"
"736","B","2","L","3",152,"ENFR",0,0,"Annual_Forb","Plant"
"737","B","2","L","3",152,"EPTO",0,0,"Shrub","Plant"
"738","B","2","L","3",152,"ERIN",0,0,"Annual_Forb","Plant"
"739","B","2","L","3",152,"GAPI",0,0,"Annual_Forb","Plant"
"740","B","2","L","3",152,"GIIN",0,0,"Annual_Forb","Plant"
"741","B","2","L","3",152,"GUSA",2,1.31578947368421,"Shrub","Plant"
"742","B","2","L","3",152,"HIJA",6,3.94736842105263,"Perennial_Grass","Plant"
"743","B","2","L","3",152,"LYGR",0,0,"Annual_Forb","Plant"
"744","B","2","L","3",152,"Lichen",3,1.97368421052632,"Lichen","Biocrust"
"745","B","2","L","3",152,"Light",16,10.5263157894737,"LtCy","Biocrust"
"746","B","2","L","3",152,"Litter",69,45.3947368421053,"Litter","Abiotic_Cover"
"747","B","2","L","3",152,"MAAF",0,0,"Annual_Forb","Plant"
"748","B","2","L","3",152,"MACA",0,0,"Annual_Forb","Plant"
"749","B","2","L","3",152,"Moss",5,3.28947368421053,"Moss","Biocrust"
"750","B","2","L","3",152,"OECA",0,0,"Annual_Forb","Plant"
"751","B","2","L","3",152,"OPUNT",0,0,"Cactus","Plant"
"752","B","2","L","3",152,"PlantBase",4,2.63157894736842,"Plant_Base","Plant"
"753","B","2","L","3",152,"SCWH",0,0,"Cactus","Plant"
"754","B","2","L","3",152,"STCO",0,0,"Perennial_Grass","Plant"
"755","B","2","L","3",152,"TILA",0,0,"Annual_Forb","Plant"
"756","B","2","L","3",152,"Bare",1,0.657894736842105,"Bare_Ground","Abiotic_Cover"
"757","B","2","L","3",152,"Chamber",11,7.23684210526316,"Chamber","Abiotic_Cover"
"758","B","2","L","3",152,"Rock",9,5.92105263157895,"Rock","Abiotic_Cover"
"759","B","2","L","3",152,"ATCO",0,0,"Shrub","Plant"
"760","B","2","L","4",163,"ACHY",4,2.45398773006135,"Perennial_Grass","Plant"
"761","B","2","L","4",163,"ANBR",0,0,"Annual_Forb","Plant"
"762","B","2","L","4",163,"ASAM",0,0,"Annual_Forb","Plant"
"763","B","2","L","4",163,"Bromus",17,10.4294478527607,"Annual_Grass","Plant"
"764","B","2","L","4",163,"CHER",0,0,"Annual_Forb","Plant"
"765","B","2","L","4",163,"CYAC",0,0,"Annual_Forb","Plant"
"766","B","2","L","4",163,"DEAN",0,0,"Annual_Forb","Plant"
"767","B","2","L","4",163,"DEPI",0,0,"Annual_Forb","Plant"
"768","B","2","L","4",163,"Dark",2,1.22699386503067,"DkCy","Biocrust"
"769","B","2","L","4",163,"ENFR",0,0,"Annual_Forb","Plant"
"770","B","2","L","4",163,"EPTO",0,0,"Shrub","Plant"
"771","B","2","L","4",163,"ERIN",0,0,"Annual_Forb","Plant"
"772","B","2","L","4",163,"GAPI",0,0,"Annual_Forb","Plant"
"773","B","2","L","4",163,"GIIN",0,0,"Annual_Forb","Plant"
"774","B","2","L","4",163,"GUSA",6,3.68098159509202,"Shrub","Plant"
"775","B","2","L","4",163,"HIJA",0,0,"Perennial_Grass","Plant"
"776","B","2","L","4",163,"LYGR",0,0,"Annual_Forb","Plant"
"777","B","2","L","4",163,"Lichen",0,0,"Lichen","Biocrust"
"778","B","2","L","4",163,"Light",33,20.2453987730061,"LtCy","Biocrust"
"779","B","2","L","4",163,"Litter",91,55.8282208588957,"Litter","Abiotic_Cover"
"780","B","2","L","4",163,"MAAF",0,0,"Annual_Forb","Plant"
"781","B","2","L","4",163,"MACA",0,0,"Annual_Forb","Plant"
"782","B","2","L","4",163,"Moss",2,1.22699386503067,"Moss","Biocrust"
"783","B","2","L","4",163,"OECA",0,0,"Annual_Forb","Plant"
"784","B","2","L","4",163,"OPUNT",0,0,"Cactus","Plant"
"785","B","2","L","4",163,"PlantBase",1,0.613496932515337,"Plant_Base","Plant"
"786","B","2","L","4",163,"SCWH",0,0,"Cactus","Plant"
"787","B","2","L","4",163,"STCO",0,0,"Perennial_Grass","Plant"
"788","B","2","L","4",163,"TILA",0,0,"Annual_Forb","Plant"
"789","B","2","L","4",163,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"790","B","2","L","4",163,"Chamber",0,0,"Chamber","Abiotic_Cover"
"791","B","2","L","4",163,"Rock",7,4.29447852760736,"Rock","Abiotic_Cover"
"792","B","2","L","4",163,"ATCO",0,0,"Shrub","Plant"
"793","B","2","LW","1",147,"ACHY",0,0,"Perennial_Grass","Plant"
"794","B","2","LW","1",147,"ANBR",1,0.680272108843537,"Annual_Forb","Plant"
"795","B","2","LW","1",147,"ASAM",0,0,"Annual_Forb","Plant"
"796","B","2","LW","1",147,"Bromus",19,12.9251700680272,"Annual_Grass","Plant"
"797","B","2","LW","1",147,"CHER",0,0,"Annual_Forb","Plant"
"798","B","2","LW","1",147,"CYAC",0,0,"Annual_Forb","Plant"
"799","B","2","LW","1",147,"DEAN",0,0,"Annual_Forb","Plant"
"800","B","2","LW","1",147,"DEPI",0,0,"Annual_Forb","Plant"
"801","B","2","LW","1",147,"Dark",5,3.40136054421769,"DkCy","Biocrust"
"802","B","2","LW","1",147,"ENFR",0,0,"Annual_Forb","Plant"
"803","B","2","LW","1",147,"EPTO",0,0,"Shrub","Plant"
"804","B","2","LW","1",147,"ERIN",0,0,"Annual_Forb","Plant"
"805","B","2","LW","1",147,"GAPI",0,0,"Annual_Forb","Plant"
"806","B","2","LW","1",147,"GIIN",0,0,"Annual_Forb","Plant"
"807","B","2","LW","1",147,"GUSA",2,1.36054421768707,"Shrub","Plant"
"808","B","2","LW","1",147,"HIJA",0,0,"Perennial_Grass","Plant"
"809","B","2","LW","1",147,"LYGR",0,0,"Annual_Forb","Plant"
"810","B","2","LW","1",147,"Lichen",1,0.680272108843537,"Lichen","Biocrust"
"811","B","2","LW","1",147,"Light",37,25.1700680272109,"LtCy","Biocrust"
"812","B","2","LW","1",147,"Litter",69,46.9387755102041,"Litter","Abiotic_Cover"
"813","B","2","LW","1",147,"MAAF",0,0,"Annual_Forb","Plant"
"814","B","2","LW","1",147,"MACA",6,4.08163265306122,"Annual_Forb","Plant"
"815","B","2","LW","1",147,"Moss",0,0,"Moss","Biocrust"
"816","B","2","LW","1",147,"OECA",0,0,"Annual_Forb","Plant"
"817","B","2","LW","1",147,"OPUNT",0,0,"Cactus","Plant"
"818","B","2","LW","1",147,"PlantBase",0,0,"Plant_Base","Plant"
"819","B","2","LW","1",147,"SCWH",0,0,"Cactus","Plant"
"820","B","2","LW","1",147,"STCO",0,0,"Perennial_Grass","Plant"
"821","B","2","LW","1",147,"TILA",0,0,"Annual_Forb","Plant"
"822","B","2","LW","1",147,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"823","B","2","LW","1",147,"Chamber",0,0,"Chamber","Abiotic_Cover"
"824","B","2","LW","1",147,"Rock",6,4.08163265306122,"Rock","Abiotic_Cover"
"825","B","2","LW","1",147,"ATCO",1,0.680272108843537,"Shrub","Plant"
"826","B","2","LW","2",169,"ACHY",0,0,"Perennial_Grass","Plant"
"827","B","2","LW","2",169,"ANBR",0,0,"Annual_Forb","Plant"
"828","B","2","LW","2",169,"ASAM",0,0,"Annual_Forb","Plant"
"829","B","2","LW","2",169,"Bromus",38,22.4852071005917,"Annual_Grass","Plant"
"830","B","2","LW","2",169,"CHER",0,0,"Annual_Forb","Plant"
"831","B","2","LW","2",169,"CYAC",0,0,"Annual_Forb","Plant"
"832","B","2","LW","2",169,"DEAN",0,0,"Annual_Forb","Plant"
"833","B","2","LW","2",169,"DEPI",0,0,"Annual_Forb","Plant"
"834","B","2","LW","2",169,"Dark",1,0.591715976331361,"DkCy","Biocrust"
"835","B","2","LW","2",169,"ENFR",0,0,"Annual_Forb","Plant"
"836","B","2","LW","2",169,"EPTO",0,0,"Shrub","Plant"
"837","B","2","LW","2",169,"ERIN",0,0,"Annual_Forb","Plant"
"838","B","2","LW","2",169,"GAPI",0,0,"Annual_Forb","Plant"
"839","B","2","LW","2",169,"GIIN",0,0,"Annual_Forb","Plant"
"840","B","2","LW","2",169,"GUSA",0,0,"Shrub","Plant"
"841","B","2","LW","2",169,"HIJA",1,0.591715976331361,"Perennial_Grass","Plant"
"842","B","2","LW","2",169,"LYGR",0,0,"Annual_Forb","Plant"
"843","B","2","LW","2",169,"Lichen",0,0,"Lichen","Biocrust"
"844","B","2","LW","2",169,"Light",47,27.810650887574,"LtCy","Biocrust"
"845","B","2","LW","2",169,"Litter",57,33.7278106508876,"Litter","Abiotic_Cover"
"846","B","2","LW","2",169,"MAAF",0,0,"Annual_Forb","Plant"
"847","B","2","LW","2",169,"MACA",0,0,"Annual_Forb","Plant"
"848","B","2","LW","2",169,"Moss",0,0,"Moss","Biocrust"
"849","B","2","LW","2",169,"OECA",0,0,"Annual_Forb","Plant"
"850","B","2","LW","2",169,"OPUNT",0,0,"Cactus","Plant"
"851","B","2","LW","2",169,"PlantBase",6,3.55029585798817,"Plant_Base","Plant"
"852","B","2","LW","2",169,"SCWH",8,4.73372781065089,"Cactus","Plant"
"853","B","2","LW","2",169,"STCO",0,0,"Perennial_Grass","Plant"
"854","B","2","LW","2",169,"TILA",0,0,"Annual_Forb","Plant"
"855","B","2","LW","2",169,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"856","B","2","LW","2",169,"Chamber",0,0,"Chamber","Abiotic_Cover"
"857","B","2","LW","2",169,"Rock",10,5.91715976331361,"Rock","Abiotic_Cover"
"858","B","2","LW","2",169,"ATCO",1,0.591715976331361,"Shrub","Plant"
"859","B","2","LW","3",155,"ACHY",1,0.645161290322581,"Perennial_Grass","Plant"
"860","B","2","LW","3",155,"ANBR",0,0,"Annual_Forb","Plant"
"861","B","2","LW","3",155,"ASAM",0,0,"Annual_Forb","Plant"
"862","B","2","LW","3",155,"Bromus",17,10.9677419354839,"Annual_Grass","Plant"
"863","B","2","LW","3",155,"CHER",0,0,"Annual_Forb","Plant"
"864","B","2","LW","3",155,"CYAC",0,0,"Annual_Forb","Plant"
"865","B","2","LW","3",155,"DEAN",0,0,"Annual_Forb","Plant"
"866","B","2","LW","3",155,"DEPI",0,0,"Annual_Forb","Plant"
"867","B","2","LW","3",155,"Dark",1,0.645161290322581,"DkCy","Biocrust"
"868","B","2","LW","3",155,"ENFR",0,0,"Annual_Forb","Plant"
"869","B","2","LW","3",155,"EPTO",0,0,"Shrub","Plant"
"870","B","2","LW","3",155,"ERIN",0,0,"Annual_Forb","Plant"
"871","B","2","LW","3",155,"GAPI",0,0,"Annual_Forb","Plant"
"872","B","2","LW","3",155,"GIIN",0,0,"Annual_Forb","Plant"
"873","B","2","LW","3",155,"GUSA",0,0,"Shrub","Plant"
"874","B","2","LW","3",155,"HIJA",2,1.29032258064516,"Perennial_Grass","Plant"
"875","B","2","LW","3",155,"LYGR",0,0,"Annual_Forb","Plant"
"876","B","2","LW","3",155,"Lichen",0,0,"Lichen","Biocrust"
"877","B","2","LW","3",155,"Light",60,38.7096774193548,"LtCy","Biocrust"
"878","B","2","LW","3",155,"Litter",42,27.0967741935484,"Litter","Abiotic_Cover"
"879","B","2","LW","3",155,"MAAF",0,0,"Annual_Forb","Plant"
"880","B","2","LW","3",155,"MACA",0,0,"Annual_Forb","Plant"
"881","B","2","LW","3",155,"Moss",0,0,"Moss","Biocrust"
"882","B","2","LW","3",155,"OECA",0,0,"Annual_Forb","Plant"
"883","B","2","LW","3",155,"OPUNT",0,0,"Cactus","Plant"
"884","B","2","LW","3",155,"PlantBase",4,2.58064516129032,"Plant_Base","Plant"
"885","B","2","LW","3",155,"SCWH",0,0,"Cactus","Plant"
"886","B","2","LW","3",155,"STCO",0,0,"Perennial_Grass","Plant"
"887","B","2","LW","3",155,"TILA",0,0,"Annual_Forb","Plant"
"888","B","2","LW","3",155,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"889","B","2","LW","3",155,"Chamber",12,7.74193548387097,"Chamber","Abiotic_Cover"
"890","B","2","LW","3",155,"Rock",14,9.03225806451613,"Rock","Abiotic_Cover"
"891","B","2","LW","3",155,"ATCO",2,1.29032258064516,"Shrub","Plant"
"892","B","2","LW","4",162,"ACHY",0,0,"Perennial_Grass","Plant"
"893","B","2","LW","4",162,"ANBR",0,0,"Annual_Forb","Plant"
"894","B","2","LW","4",162,"ASAM",0,0,"Annual_Forb","Plant"
"895","B","2","LW","4",162,"Bromus",24,14.8148148148148,"Annual_Grass","Plant"
"896","B","2","LW","4",162,"CHER",0,0,"Annual_Forb","Plant"
"897","B","2","LW","4",162,"CYAC",1,0.617283950617284,"Annual_Forb","Plant"
"898","B","2","LW","4",162,"DEAN",0,0,"Annual_Forb","Plant"
"899","B","2","LW","4",162,"DEPI",0,0,"Annual_Forb","Plant"
"900","B","2","LW","4",162,"Dark",2,1.23456790123457,"DkCy","Biocrust"
"901","B","2","LW","4",162,"ENFR",0,0,"Annual_Forb","Plant"
"902","B","2","LW","4",162,"EPTO",0,0,"Shrub","Plant"
"903","B","2","LW","4",162,"ERIN",0,0,"Annual_Forb","Plant"
"904","B","2","LW","4",162,"GAPI",0,0,"Annual_Forb","Plant"
"905","B","2","LW","4",162,"GIIN",0,0,"Annual_Forb","Plant"
"906","B","2","LW","4",162,"GUSA",0,0,"Shrub","Plant"
"907","B","2","LW","4",162,"HIJA",7,4.32098765432099,"Perennial_Grass","Plant"
"908","B","2","LW","4",162,"LYGR",0,0,"Annual_Forb","Plant"
"909","B","2","LW","4",162,"Lichen",0,0,"Lichen","Biocrust"
"910","B","2","LW","4",162,"Light",47,29.0123456790123,"LtCy","Biocrust"
"911","B","2","LW","4",162,"Litter",57,35.1851851851852,"Litter","Abiotic_Cover"
"912","B","2","LW","4",162,"MAAF",0,0,"Annual_Forb","Plant"
"913","B","2","LW","4",162,"MACA",0,0,"Annual_Forb","Plant"
"914","B","2","LW","4",162,"Moss",0,0,"Moss","Biocrust"
"915","B","2","LW","4",162,"OECA",4,2.46913580246914,"Annual_Forb","Plant"
"916","B","2","LW","4",162,"OPUNT",0,0,"Cactus","Plant"
"917","B","2","LW","4",162,"PlantBase",6,3.7037037037037,"Plant_Base","Plant"
"918","B","2","LW","4",162,"SCWH",0,0,"Cactus","Plant"
"919","B","2","LW","4",162,"STCO",0,0,"Perennial_Grass","Plant"
"920","B","2","LW","4",162,"TILA",0,0,"Annual_Forb","Plant"
"921","B","2","LW","4",162,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"922","B","2","LW","4",162,"Chamber",0,0,"Chamber","Abiotic_Cover"
"923","B","2","LW","4",162,"Rock",14,8.64197530864197,"Rock","Abiotic_Cover"
"924","B","2","LW","4",162,"ATCO",0,0,"Shrub","Plant"
"925","B","2","W","1",168,"ACHY",4,2.38095238095238,"Perennial_Grass","Plant"
"926","B","2","W","1",168,"ANBR",0,0,"Annual_Forb","Plant"
"927","B","2","W","1",168,"ASAM",0,0,"Annual_Forb","Plant"
"928","B","2","W","1",168,"Bromus",24,14.2857142857143,"Annual_Grass","Plant"
"929","B","2","W","1",168,"CHER",0,0,"Annual_Forb","Plant"
"930","B","2","W","1",168,"CYAC",0,0,"Annual_Forb","Plant"
"931","B","2","W","1",168,"DEAN",0,0,"Annual_Forb","Plant"
"932","B","2","W","1",168,"DEPI",0,0,"Annual_Forb","Plant"
"933","B","2","W","1",168,"Dark",12,7.14285714285714,"DkCy","Biocrust"
"934","B","2","W","1",168,"ENFR",0,0,"Annual_Forb","Plant"
"935","B","2","W","1",168,"EPTO",0,0,"Shrub","Plant"
"936","B","2","W","1",168,"ERIN",0,0,"Annual_Forb","Plant"
"937","B","2","W","1",168,"GAPI",0,0,"Annual_Forb","Plant"
"938","B","2","W","1",168,"GIIN",0,0,"Annual_Forb","Plant"
"939","B","2","W","1",168,"GUSA",6,3.57142857142857,"Shrub","Plant"
"940","B","2","W","1",168,"HIJA",10,5.95238095238095,"Perennial_Grass","Plant"
"941","B","2","W","1",168,"LYGR",0,0,"Annual_Forb","Plant"
"942","B","2","W","1",168,"Lichen",5,2.97619047619048,"Lichen","Biocrust"
"943","B","2","W","1",168,"Light",10,5.95238095238095,"LtCy","Biocrust"
"944","B","2","W","1",168,"Litter",84,50,"Litter","Abiotic_Cover"
"945","B","2","W","1",168,"MAAF",0,0,"Annual_Forb","Plant"
"946","B","2","W","1",168,"MACA",0,0,"Annual_Forb","Plant"
"947","B","2","W","1",168,"Moss",7,4.16666666666667,"Moss","Biocrust"
"948","B","2","W","1",168,"OECA",0,0,"Annual_Forb","Plant"
"949","B","2","W","1",168,"OPUNT",0,0,"Cactus","Plant"
"950","B","2","W","1",168,"PlantBase",4,2.38095238095238,"Plant_Base","Plant"
"951","B","2","W","1",168,"SCWH",0,0,"Cactus","Plant"
"952","B","2","W","1",168,"STCO",0,0,"Perennial_Grass","Plant"
"953","B","2","W","1",168,"TILA",0,0,"Annual_Forb","Plant"
"954","B","2","W","1",168,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"955","B","2","W","1",168,"Chamber",0,0,"Chamber","Abiotic_Cover"
"956","B","2","W","1",168,"Rock",0,0,"Rock","Abiotic_Cover"
"957","B","2","W","1",168,"ATCO",2,1.19047619047619,"Shrub","Plant"
"958","B","2","W","2",149,"ACHY",3,2.01342281879195,"Perennial_Grass","Plant"
"959","B","2","W","2",149,"ANBR",0,0,"Annual_Forb","Plant"
"960","B","2","W","2",149,"ASAM",0,0,"Annual_Forb","Plant"
"961","B","2","W","2",149,"Bromus",30,20.1342281879195,"Annual_Grass","Plant"
"962","B","2","W","2",149,"CHER",0,0,"Annual_Forb","Plant"
"963","B","2","W","2",149,"CYAC",0,0,"Annual_Forb","Plant"
"964","B","2","W","2",149,"DEAN",0,0,"Annual_Forb","Plant"
"965","B","2","W","2",149,"DEPI",0,0,"Annual_Forb","Plant"
"966","B","2","W","2",149,"Dark",14,9.39597315436242,"DkCy","Biocrust"
"967","B","2","W","2",149,"ENFR",0,0,"Annual_Forb","Plant"
"968","B","2","W","2",149,"EPTO",0,0,"Shrub","Plant"
"969","B","2","W","2",149,"ERIN",0,0,"Annual_Forb","Plant"
"970","B","2","W","2",149,"GAPI",0,0,"Annual_Forb","Plant"
"971","B","2","W","2",149,"GIIN",0,0,"Annual_Forb","Plant"
"972","B","2","W","2",149,"GUSA",1,0.671140939597315,"Shrub","Plant"
"973","B","2","W","2",149,"HIJA",0,0,"Perennial_Grass","Plant"
"974","B","2","W","2",149,"LYGR",0,0,"Annual_Forb","Plant"
"975","B","2","W","2",149,"Lichen",0,0,"Lichen","Biocrust"
"976","B","2","W","2",149,"Light",4,2.68456375838926,"LtCy","Biocrust"
"977","B","2","W","2",149,"Litter",91,61.0738255033557,"Litter","Abiotic_Cover"
"978","B","2","W","2",149,"MAAF",0,0,"Annual_Forb","Plant"
"979","B","2","W","2",149,"MACA",0,0,"Annual_Forb","Plant"
"980","B","2","W","2",149,"Moss",2,1.34228187919463,"Moss","Biocrust"
"981","B","2","W","2",149,"OECA",0,0,"Annual_Forb","Plant"
"982","B","2","W","2",149,"OPUNT",0,0,"Cactus","Plant"
"983","B","2","W","2",149,"PlantBase",0,0,"Plant_Base","Plant"
"984","B","2","W","2",149,"SCWH",0,0,"Cactus","Plant"
"985","B","2","W","2",149,"STCO",0,0,"Perennial_Grass","Plant"
"986","B","2","W","2",149,"TILA",0,0,"Annual_Forb","Plant"
"987","B","2","W","2",149,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"988","B","2","W","2",149,"Chamber",0,0,"Chamber","Abiotic_Cover"
"989","B","2","W","2",149,"Rock",2,1.34228187919463,"Rock","Abiotic_Cover"
"990","B","2","W","2",149,"ATCO",2,1.34228187919463,"Shrub","Plant"
"991","B","2","W","3",171,"ACHY",5,2.92397660818713,"Perennial_Grass","Plant"
"992","B","2","W","3",171,"ANBR",0,0,"Annual_Forb","Plant"
"993","B","2","W","3",171,"ASAM",0,0,"Annual_Forb","Plant"
"994","B","2","W","3",171,"Bromus",24,14.0350877192982,"Annual_Grass","Plant"
"995","B","2","W","3",171,"CHER",0,0,"Annual_Forb","Plant"
"996","B","2","W","3",171,"CYAC",0,0,"Annual_Forb","Plant"
"997","B","2","W","3",171,"DEAN",0,0,"Annual_Forb","Plant"
"998","B","2","W","3",171,"DEPI",0,0,"Annual_Forb","Plant"
"999","B","2","W","3",171,"Dark",24,14.0350877192982,"DkCy","Biocrust"
"1000","B","2","W","3",171,"ENFR",0,0,"Annual_Forb","Plant"
"1001","B","2","W","3",171,"EPTO",0,0,"Shrub","Plant"
"1002","B","2","W","3",171,"ERIN",0,0,"Annual_Forb","Plant"
"1003","B","2","W","3",171,"GAPI",0,0,"Annual_Forb","Plant"
"1004","B","2","W","3",171,"GIIN",1,0.584795321637427,"Annual_Forb","Plant"
"1005","B","2","W","3",171,"GUSA",7,4.09356725146199,"Shrub","Plant"
"1006","B","2","W","3",171,"HIJA",8,4.67836257309941,"Perennial_Grass","Plant"
"1007","B","2","W","3",171,"LYGR",0,0,"Annual_Forb","Plant"
"1008","B","2","W","3",171,"Lichen",1,0.584795321637427,"Lichen","Biocrust"
"1009","B","2","W","3",171,"Light",14,8.18713450292398,"LtCy","Biocrust"
"1010","B","2","W","3",171,"Litter",60,35.0877192982456,"Litter","Abiotic_Cover"
"1011","B","2","W","3",171,"MAAF",0,0,"Annual_Forb","Plant"
"1012","B","2","W","3",171,"MACA",0,0,"Annual_Forb","Plant"
"1013","B","2","W","3",171,"Moss",0,0,"Moss","Biocrust"
"1014","B","2","W","3",171,"OECA",0,0,"Annual_Forb","Plant"
"1015","B","2","W","3",171,"OPUNT",0,0,"Cactus","Plant"
"1016","B","2","W","3",171,"PlantBase",10,5.84795321637427,"Plant_Base","Plant"
"1017","B","2","W","3",171,"SCWH",0,0,"Cactus","Plant"
"1018","B","2","W","3",171,"STCO",0,0,"Perennial_Grass","Plant"
"1019","B","2","W","3",171,"TILA",0,0,"Annual_Forb","Plant"
"1020","B","2","W","3",171,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"1021","B","2","W","3",171,"Chamber",12,7.01754385964912,"Chamber","Abiotic_Cover"
"1022","B","2","W","3",171,"Rock",4,2.33918128654971,"Rock","Abiotic_Cover"
"1023","B","2","W","3",171,"ATCO",1,0.584795321637427,"Shrub","Plant"
"1024","B","2","W","4",180,"ACHY",18,10,"Perennial_Grass","Plant"
"1025","B","2","W","4",180,"ANBR",0,0,"Annual_Forb","Plant"
"1026","B","2","W","4",180,"ASAM",0,0,"Annual_Forb","Plant"
"1027","B","2","W","4",180,"Bromus",21,11.6666666666667,"Annual_Grass","Plant"
"1028","B","2","W","4",180,"CHER",0,0,"Annual_Forb","Plant"
"1029","B","2","W","4",180,"CYAC",0,0,"Annual_Forb","Plant"
"1030","B","2","W","4",180,"DEAN",1,0.555555555555556,"Annual_Forb","Plant"
"1031","B","2","W","4",180,"DEPI",0,0,"Annual_Forb","Plant"
"1032","B","2","W","4",180,"Dark",18,10,"DkCy","Biocrust"
"1033","B","2","W","4",180,"ENFR",0,0,"Annual_Forb","Plant"
"1034","B","2","W","4",180,"EPTO",0,0,"Shrub","Plant"
"1035","B","2","W","4",180,"ERIN",0,0,"Annual_Forb","Plant"
"1036","B","2","W","4",180,"GAPI",0,0,"Annual_Forb","Plant"
"1037","B","2","W","4",180,"GIIN",0,0,"Annual_Forb","Plant"
"1038","B","2","W","4",180,"GUSA",4,2.22222222222222,"Shrub","Plant"
"1039","B","2","W","4",180,"HIJA",4,2.22222222222222,"Perennial_Grass","Plant"
"1040","B","2","W","4",180,"LYGR",0,0,"Annual_Forb","Plant"
"1041","B","2","W","4",180,"Lichen",0,0,"Lichen","Biocrust"
"1042","B","2","W","4",180,"Light",21,11.6666666666667,"LtCy","Biocrust"
"1043","B","2","W","4",180,"Litter",81,45,"Litter","Abiotic_Cover"
"1044","B","2","W","4",180,"MAAF",0,0,"Annual_Forb","Plant"
"1045","B","2","W","4",180,"MACA",0,0,"Annual_Forb","Plant"
"1046","B","2","W","4",180,"Moss",1,0.555555555555556,"Moss","Biocrust"
"1047","B","2","W","4",180,"OECA",0,0,"Annual_Forb","Plant"
"1048","B","2","W","4",180,"OPUNT",0,0,"Cactus","Plant"
"1049","B","2","W","4",180,"PlantBase",4,2.22222222222222,"Plant_Base","Plant"
"1050","B","2","W","4",180,"SCWH",0,0,"Cactus","Plant"
"1051","B","2","W","4",180,"STCO",0,0,"Perennial_Grass","Plant"
"1052","B","2","W","4",180,"TILA",0,0,"Annual_Forb","Plant"
"1053","B","2","W","4",180,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"1054","B","2","W","4",180,"Chamber",0,0,"Chamber","Abiotic_Cover"
"1055","B","2","W","4",180,"Rock",7,3.88888888888889,"Rock","Abiotic_Cover"
"1056","B","2","W","4",180,"ATCO",0,0,"Shrub","Plant"
"1057","B","3","C","1",170,"ACHY",14,8.23529411764706,"Perennial_Grass","Plant"
"1058","B","3","C","1",170,"ANBR",0,0,"Annual_Forb","Plant"
"1059","B","3","C","1",170,"ASAM",0,0,"Annual_Forb","Plant"
"1060","B","3","C","1",170,"Bromus",31,18.2352941176471,"Annual_Grass","Plant"
"1061","B","3","C","1",170,"CHER",0,0,"Annual_Forb","Plant"
"1062","B","3","C","1",170,"CYAC",0,0,"Annual_Forb","Plant"
"1063","B","3","C","1",170,"DEAN",0,0,"Annual_Forb","Plant"
"1064","B","3","C","1",170,"DEPI",0,0,"Annual_Forb","Plant"
"1065","B","3","C","1",170,"Dark",0,0,"DkCy","Biocrust"
"1066","B","3","C","1",170,"ENFR",0,0,"Annual_Forb","Plant"
"1067","B","3","C","1",170,"EPTO",0,0,"Shrub","Plant"
"1068","B","3","C","1",170,"ERIN",0,0,"Annual_Forb","Plant"
"1069","B","3","C","1",170,"GAPI",0,0,"Annual_Forb","Plant"
"1070","B","3","C","1",170,"GIIN",0,0,"Annual_Forb","Plant"
"1071","B","3","C","1",170,"GUSA",0,0,"Shrub","Plant"
"1072","B","3","C","1",170,"HIJA",7,4.11764705882353,"Perennial_Grass","Plant"
"1073","B","3","C","1",170,"LYGR",0,0,"Annual_Forb","Plant"
"1074","B","3","C","1",170,"Lichen",4,2.35294117647059,"Lichen","Biocrust"
"1075","B","3","C","1",170,"Light",7,4.11764705882353,"LtCy","Biocrust"
"1076","B","3","C","1",170,"Litter",85,50,"Litter","Abiotic_Cover"
"1077","B","3","C","1",170,"MAAF",0,0,"Annual_Forb","Plant"
"1078","B","3","C","1",170,"MACA",0,0,"Annual_Forb","Plant"
"1079","B","3","C","1",170,"Moss",12,7.05882352941176,"Moss","Biocrust"
"1080","B","3","C","1",170,"OECA",0,0,"Annual_Forb","Plant"
